url *;_;* path *;_;* pub_date *;_;* pub_sureness *;_;* mod_date *;_;* mod_sureness *;_;* google_date *;_;* hakia_date *;_;* ask_date *;_;* header_last_mod *;_;* header_date *;_;* down_date 
http://www.gladstoneobserver.com.au/story/2010/11/24/too-early-for-action-on-n-korea-attack-us/ *;_;* data/evaluation/daterecognition/webpages/webpage_1296063636247.html *;_;* 24th November 2010 *;_;* true *;_;* 24th November 2010 *;_;* true *;_;* 2010-11-24 *;_;*  *;_;*  *;_;* Wed, 26 Jan 2011 17:40:09 GMT *;_;* Wed, 26 Jan 2011 17:40:42 GMT *;_;* 2011-01-26 17:40:36
http://nelfc.blogspot.com/ *;_;* data/evaluation/daterecognition/webpages/webpage_1296063653596.html *;_;* November 24, 2009 *;_;* true *;_;* September 29, 2010 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Wed, 29 Sep 2010 22:12:59 GMT *;_;* Wed, 26 Jan 2011 17:41:00 GMT *;_;* 2011-01-26 17:40:53
http://www.ietf.org/mail-archive/web/opsec/current/msg00417.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063666071.html *;_;* Tue, 17 Feb 2009 21:17:22 +0100 *;_;* true *;_;* Tue, 17 Feb 2009 21:17:22 +0100 *;_;* true *;_;* 2009-02-17 *;_;*  *;_;*  *;_;* Fri, 21 Aug 2009 09:10:14 GMT *;_;* Wed, 26 Jan 2011 17:38:11 GMT *;_;* 2011-01-26 17:41:06
http://www.hsc.wvu.edu/icrc/pdf/2008Pubs.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063676819.html *;_;* July 1, 2010 *;_;* true *;_;* July 1, 2010 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Thu, 01 Jul 2010 17:49:53 GMT *;_;* Wed, 26 Jan 2011 17:41:22 GMT *;_;* 2011-01-26 17:41:16
http://blogs.ocweekly.com/navelgazing/2010/01/hb_resident_gets_28_restrainin.php *;_;* data/evaluation/daterecognition/webpages/webpage_1296063697682.html *;_;* Jan. 22 2010 *;_;* true *;_;*  *;_;* false *;_;* 2010-01-22 *;_;*  *;_;* 2010-01-22 *;_;* Wed, 20 Oct 2010 16:31:31 GMT *;_;* Wed, 26 Jan 2011 17:41:43 GMT *;_;* 2011-01-26 17:41:37
http://www.movieline.com/2010/01/whats-on-the-curious-case-of-james-francos-anime-body-pillow.php *;_;* data/evaluation/daterecognition/webpages/webpage_1296063701614.html *;_;* 14 Jan 2010 *;_;* false *;_;* 18 Jul 2010 *;_;* false *;_;* 2010-01-14 *;_;*  *;_;* 2010-01-14 *;_;* Wed, 26 Jan 2011 17:41:45 GMT *;_;* Wed, 26 Jan 2011 17:41:48 GMT *;_;* 2011-01-26 17:41:41
http://iambibhas.blogspot.com/ *;_;* data/evaluation/daterecognition/webpages/webpage_1296063717555.html *;_;*  *;_;* false *;_;* April 28, 2010 *;_;* true *;_;* 2010-04-14 *;_;*  *;_;* 2010-04-14 *;_;* Sun, 07 Nov 2010 19:55:43 GMT *;_;* Wed, 26 Jan 2011 17:42:04 GMT *;_;* 2011-01-26 17:41:57
http://www.detnews.com/apps/pbcs.dll/article?AID=/20090109/AUTO01/901090362/1148/rss25 *;_;* data/evaluation/daterecognition/webpages/webpage_1296063732774.html *;_;* January 09. 2009 *;_;* true *;_;* January 09. 2009 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Wed, 26 Jan 2011 17:42:19 GMT *;_;* Wed, 26 Jan 2011 17:42:19 GMT *;_;* 2011-01-26 17:42:12
http://www.jonacuff.com/stuffchristianslike/2009/11/arguing-about-whether-heaven-will-serve-chick-fil-a-or-in-n-out-part-2/ *;_;* data/evaluation/daterecognition/webpages/webpage_1296063745043.html *;_;* November 20, 2009 *;_;* true *;_;* April 6, 2010 *;_;* true *;_;* 2009-11-20 *;_;*  *;_;* 2009-11-20 *;_;* Wed, 26 Jan 2011 17:11:21 GMT *;_;* Wed, 26 Jan 2011 17:42:31 GMT *;_;* 2011-01-26 17:42:25
http://boortz.com/nealz_nuze/2010/11/lame-duck-session-gets-underwa.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063758580.html *;_;* November 15, 2010 9:04 AM *;_;* true *;_;* 11/15/10 09:12:42 AM *;_;* true *;_;* 2010-11-15 *;_;* 2010-11-15 21:04:00 *;_;* 2010-11-15 *;_;* Wed, 26 Jan 2011 17:42:45 GMT *;_;* Wed, 26 Jan 2011 17:42:45 GMT *;_;* 2011-01-26 17:42:38
http://www.folo.us/2008/10/08/whats-happened-to-david-brooks-in-the-last-six-days/ *;_;* data/evaluation/daterecognition/webpages/webpage_1296063790503.html *;_;* October 8, 2008 *;_;* true *;_;* October 9, 2008 *;_;* true *;_;* 2008-10-08 *;_;*  *;_;*  *;_;* Wed, 26 Jan 2011 17:43:13 GMT *;_;* Wed, 26 Jan 2011 17:43:13 GMT *;_;* 2011-01-26 17:43:10
http://www.chinadaily.com.cn/english/doc/2005-06/07/content_449120.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1296063810239.html *;_;* 2005-06-07 00:28 *;_;* true *;_;* 2005-06-07 00:28 *;_;* true *;_;* 2005-06-07 00:28 *;_;*  *;_;*  *;_;* Mon, 29 Jun 2009 02:08:34 GMT *;_;* Wed, 26 Jan 2011 17:43:36 GMT *;_;* 2011-01-26 17:43:30
http://www.untwistedvortex.com/2009/09/24/kitchen-stove-kitchen-range/ *;_;* data/evaluation/daterecognition/webpages/webpage_1296063824190.html *;_;* September 24, 2009, 12:26 *;_;* true *;_;* December 13, 2010 *;_;* true *;_;* 2009-09-24 *;_;*  *;_;* 2009-09-24 *;_;* Wed, 26 Jan 2011 17:43:50 GMT *;_;* Wed, 26 Jan 2011 17:43:50 GMT *;_;* 2011-01-26 17:43:44
http://www.signonsandiego.com/uniontrib/20070927/news_1m27buch.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063835663.html *;_;* September 27, 2007 *;_;* true *;_;* September 27, 2007 *;_;* true *;_;* 2007-09-27 *;_;*  *;_;* 2007-09-27 *;_;* Tue, 02 Oct 2007 03:33:41 GMT *;_;* Wed, 26 Jan 2011 17:44:02 GMT *;_;* 2011-01-26 17:43:55
http://en.wikipedia.org/wiki/Phil_Rickman *;_;* data/evaluation/daterecognition/webpages/webpage_1296063845741.html *;_;*  *;_;* false *;_;* 14 January 2011 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Fri, 14 Jan 2011 15:03:41 GMT *;_;* Tue, 25 Jan 2011 10:13:52 GMT *;_;* 2011-01-26 17:44:05
http://www.theage.com.au/business/house-prices-tipped-to-slide-20090602-btmd.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063863018.html *;_;* June 2, 2009 *;_;* true *;_;* June 2, 2009 *;_;* true *;_;* 2009-06-02 *;_;*  *;_;* 2009-06-02 *;_;* Wed, 26 Jan 2011 17:44:13 GMT *;_;* Wed, 26 Jan 2011 17:44:29 GMT *;_;* 2011-01-26 17:44:23
http://www.broadcastlawblog.com/articles/programming-regulations/ *;_;* data/evaluation/daterecognition/webpages/webpage_1296063876140.html *;_;* January 24, 2007 *;_;* true *;_;* 2010-12-07 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Fri, 14 Jan 2011 03:40:32 GMT *;_;* Wed, 26 Jan 2011 17:44:42 GMT *;_;* 2011-01-26 17:44:36
http://voices.washingtonpost.com/answer-sheet/diane-ravitch/ravitchs-10-reasons-to-no-to-r.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063888540.html *;_;* 05/26/2010 *;_;* true *;_;* May 26, 2010 11:16 PM *;_;* true *;_;* 2010-05-26 *;_;*  *;_;* 2010-05-26 *;_;* Wed, 15 Dec 2010 17:35:23 GMT *;_;* Wed, 26 Jan 2011 17:44:55 GMT *;_;* 2011-01-26 17:44:48
http://www.bsnpubs.com/modern/riviera.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063899646.html *;_;* February 24, 2010 *;_;* true *;_;* February 24, 2010 *;_;* true *;_;* 2010-02-24 *;_;*  *;_;* 2010-02-24 *;_;* Thu, 25 Feb 2010 03:55:52 GMT *;_;* Wed, 26 Jan 2011 17:45:06 GMT *;_;* 2011-01-26 17:44:59
http://www.politico.com/news/stories/0510/37611.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063911682.html *;_;* May. 21, 2010 *;_;* true *;_;* May. 21, 2010 *;_;* true *;_;* 2010-05-21 *;_;*  *;_;* 2010-05-21 *;_;* Sun, 29 Aug 2010 16:48:41 GMT *;_;* Wed, 26 Jan 2011 17:45:18 GMT *;_;* 2011-01-26 17:45:11
http://www.blackamericaweb.com/?q=articles/news/the_state_of_black_america_news/10401 *;_;* data/evaluation/daterecognition/webpages/webpage_1296063920119.html *;_;* June 24, 2009, 4:36 *;_;* true *;_;* June 24, 2009, 8:11 *;_;* true *;_;* 2009-06-24 *;_;* 2009-06-25 12:27:00 *;_;* 2009-06-24 *;_;* Wed, 26 Jan 2011 17:45:26 GMT *;_;* Wed, 26 Jan 2011 17:45:26 GMT *;_;* 2011-01-26 17:45:20
http://www.nwcn.com/news/oregon/Hearing-today-for-Kyrons-father-asking-step-mom-Terri-to-leave-home-98606239.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063951688.html *;_;* July 16, 2010 *;_;* true *;_;* July 16, 2010 *;_;* true *;_;* 2010-07-16 *;_;*  *;_;*  *;_;* Wed, 26 Jan 2011 17:45:24 GMT *;_;* Wed, 26 Jan 2011 17:45:58 GMT *;_;* 2011-01-26 17:45:51
http://www.soulfuldetroit.com/archives/2/4327.html?1085481155 *;_;* data/evaluation/daterecognition/webpages/webpage_1296063963748.html *;_;* May 23, 2004 *;_;* true *;_;* May 24, 2004 *;_;* true *;_;* 2004-05-24 *;_;*  *;_;*  *;_;* Tue, 13 Jul 2010 06:05:12 GMT *;_;* Wed, 26 Jan 2011 17:46:10 GMT *;_;* 2011-01-26 17:46:03
http://www.sciencedaily.com/releases/2004/09/040930121239.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1296063979241.html *;_;* Sep. 30, 2004 *;_;* true *;_;* Sep. 30, 2004 *;_;* true *;_;* 2004-09-30 *;_;*  *;_;* 2004-09-30 *;_;* Wed, 26 Jan 2011 09:01:27 GMT *;_;* Wed, 26 Jan 2011 17:46:25 GMT *;_;* 2011-01-26 17:46:19
http://sdaforum.ipower.com/page265.html *;_;* data/evaluation/daterecognition/webpages/webpage_1296063984646.html *;_;* August 10, 2009, 12:55:52 AM *;_;* true *;_;* May 11, 2009, 07:29:24 PM *;_;* true *;_;* 2009-08-10 *;_;*  *;_;*  *;_;* Wed, 12 Aug 2009 23:56:54 GMT *;_;* Wed, 26 Jan 2011 17:46:30 GMT *;_;* 2011-01-26 17:46:24
http://stocks.newsok.com/newsok/news/read?GUID=15342419 *;_;* data/evaluation/daterecognition/webpages/webpage_1296064000131.html *;_;* October 28, 2010 *;_;* true *;_;* October 28, 2010 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Wed, 26 Jan 2011 17:46:46 GMT *;_;* Wed, 26 Jan 2011 17:46:46 GMT *;_;* 2011-01-26 17:46:40
http://www.pfesi.org/21cent.htm *;_;* data/evaluation/daterecognition/webpages/webpage_1296064028779.html *;_;* March 31, 1999 *;_;* true *;_;* March 31, 1999 *;_;* true *;_;*  *;_;*  *;_;*  *;_;* Mon, 12 May 2008 09:43:06 GMT *;_;* Wed, 26 Jan 2011 17:47:25 GMT *;_;* 2011-01-26 17:47:08
http://bonfiresblog.wordpress.com/2010/05/30/the-10th-amendment-movement-2/ *;_;* data/evaluation/daterecognition/webpages/webpage_1296064044046.html *;_;* May 30, 2010 *;_;* true *;_;* May 30, 2010 *;_;* true *;_;* 2010-05-30 *;_;*  *;_;* 2010-05-30 *;_;*  *;_;* Wed, 26 Jan 2011 17:47:30 GMT *;_;* 2011-01-26 17:47:24
